air_quality,temperature,humidity,lighting,noise_level,green_spaces,object_movements,pollution_controls,elderly_health,wellbeing,building_type,floor_level,window_type,ventilation_type,location,healthy_environment
0.14092422497476265,19.02345231509691,9.94651332451816,196.4735105109537,0.7123786560566523,3.2088344494215493,2.5615124943516197,Yes,Poor,Low,House,3rd,Single,Mechanical,Suburban,0
0.8021969807540397,21.266653652142477,1.2984593932452135,215.916677145586,0.04360150259674265,3.3665982225596354,0.27127802084532365,No,Fair,Low,Office,Ground,Single,Natural,Urban,0
0.07455064367977082,20.045261705353738,1.0055273180176543,1036.038102895918,1.352417597076707,9.937904564211832,0.5140733699718866,No,Excellent,Medium,Apartment,2nd,Triple,Mechanical,Suburban,0
0.9868869366005173,17.188873892287425,1.0975055125333157,399.86583074774614,0.48289707431539075,-0.8779272692264573,0.20085074788723115,Yes,Poor,High,Apartment,4th,Single,Natural,Urban,0
0.7722447692966574,18.03001374836597,1.6964434672244377,1253.4919531827804,0.04622096768918567,0.8873895987096918,0.2585855396892262,No,Excellent,Medium,House,Ground,Double,Natural,Suburban,0
0.1987156815341724,20.397360019094815,1.6055673678102766,107.25047045200272,1.3876869984263358,1.4690031411290831,0.7121913645150887,No,Poor,Low,House,Ground,Single,Natural,Rural,0
0.005522117123602399,19.841865316270887,2.1711685964892173,1059.194915002414,0.8097011035388734,7.68267427887384,1.1647593954041453,Yes,Fair,Medium,Apartment,1st,Double,Mechanical,Urban,0
0.8154614284548342,18.841751780728508,1.1577021146103366,829.6377447679648,1.1013739346752882,8.720528468772274,1.1198671853137552,Yes,Fair,Low,Apartment,Ground,Double,Natural,Urban,0
0.7068573438476171,19.03833242097604,2.0568640242131515,53.61162283836297,1.8230365044822168,4.372919098469723,1.5381929778962193,No,Excellent,Low,Apartment,4th,Single,Mechanical,Rural,0
0.7290071680409873,21.39233599431858,1.7902413438121956,1514.1626233300617,0.8466868275492259,8.164546870309398,2.1431296545165663,No,Poor,Medium,House,1st,Double,Natural,Urban,0
0.7712703466859457,18.96461485426157,1.2151955600760955,442.9507064652,0.7880399744292025,2.8883049823449465,1.2019628755455678,No,Excellent,Medium,Apartment,2nd,Triple,Natural,Suburban,0
0.07404465173409036,19.823817511941854,1.4832945252442662,597.0760569584775,0.4904030688694488,1.1369837619158876,2.1981045560020798,No,Poor,High,Office,2nd,Triple,Mechanical,Suburban,0
0.3584657285442726,24.339873176161085,1.0829170679587978,169.88196758304534,0.5099155324814132,7.89362043292811,3.985384592964525,Yes,Excellent,Low,House,Ground,Double,Natural,Suburban,0
0.11586905952512971,17.152634726232154,1.3515543754916761,1444.1078613977465,1.363586012244579,4.438088376168988,6.023180438020199,No,Fair,High,Office,4th,Triple,Natural,Rural,0
0.8631034258755935,16.296314536850684,2.9012617802282787,123.24172500637788,0.7082717173765227,-1.6776533295379092,4.464939117193184,No,Good,High,Office,2nd,Single,Natural,Rural,0
0.6232981268275579,21.567179329597213,1.314414994544094,927.1283546384254,0.31709514886691337,6.987104690621754,5.492126322611671,No,Excellent,Low,House,4th,Single,Natural,Suburban,0
0.3308980248526492,18.642713877411794,2.496621754224222,916.5416179532975,0.21443655556921212,0.9575368448986019,1.565615837957945,Yes,Good,Medium,Apartment,4th,Single,Mechanical,Rural,0
0.06355835028602363,19.363524944514758,1.5622203915001438,152.2970015359476,0.7429660652576868,0.3458823863789775,0.3048262953203928,Yes,Fair,High,Office,1st,Double,Mechanical,Urban,0
0.3109823217156622,18.43768724373777,1.1124005353710806,2931.8051352475823,0.7313197793420546,6.465021840998561,1.4582381188526292,Yes,Good,High,Apartment,Ground,Single,Natural,Rural,0
0.32518332202674705,19.480399718464977,1.5450696330291218,508.5321711322861,1.0394481864449983,1.555839295775435,0.6522709639168697,No,Poor,Low,Office,4th,Single,Mechanical,Urban,0
0.7296061783380641,23.19707622419268,1.4227519767103303,775.7983361164931,0.7402497894192049,3.9447926802014486,1.5823408869121884,No,Good,Medium,House,4th,Double,Mechanical,Suburban,0
0.6375574713552131,21.60425691723624,1.289535235895792,87.6086033312839,0.2883918948512177,5.309697920353997,0.506643094304343,No,Excellent,Medium,Apartment,4th,Triple,Mechanical,Suburban,0
0.8872127425763265,21.724447023773955,1.0657798154365201,3353.3998910307873,0.7950238967081004,-1.9147153963619221,1.8207696985952513,No,Good,High,Office,Ground,Single,Natural,Suburban,0
0.4722149251619493,17.167545888414708,1.3093544758611988,118.56283340766555,1.7790393045929258,3.9242528234110092,0.8521270041082202,No,Poor,Low,Office,1st,,Mechanical,Rural,0
0.1195942459383017,17.69769252689426,1.0384951612688615,1124.266871875765,0.31130128475546426,8.74736552630812,0.845784485397641,No,Fair,High,House,4th,Triple,Mechanical,Suburban,0
0.713244787222995,14.321842681029146,1.0533724399052398,149.19113693261866,1.1105910868310498,-2.782335718698051,3.6663363373408204,No,Poor,Medium,,3rd,,Mechanical,Rural,0
0.7607850486168974,18.38123835783449,1.3084663048119323,217.24183872402907,0.932898456645742,4.24954444415614,1.860036057751655,No,Excellent,High,House,1st,Triple,Natural,Suburban,0
0.5612771975694962,21.913406372771316,1.1998496286898894,887.8067042341513,1.2399087871135304,-2.147338672901438,1.6558483648141162,Yes,Poor,Low,Office,Ground,Single,Natural,Urban,0
0.770967179954561,21.033893031496742,3.664806929230657,1127.2684829640768,0.2986701345283443,7.106988419201991,3.0465345252885037,Yes,Good,High,Apartment,2nd,Triple,Mechanical,Rural,1
0.49379559636439074,19.556973474095752,1.2656258943893306,113.15015601204621,2.0057016555114067,7.059527918748856,2.166055811427643,Yes,Good,Medium,House,4th,Triple,Mechanical,Urban,0
0.5227328293819941,19.955399432563894,2.0321934482458883,1200.4744937224834,0.9799865265023816,0.22838829875450672,3.0054685157331265,No,Poor,Low,Office,3rd,Triple,Natural,Urban,0
0.42754101835854963,18.622228914849188,1.4590341670939804,1147.0864618290043,1.5220544140195356,13.048143260954312,1.479840608968279,Yes,Good,Low,Office,2nd,Single,Natural,Urban,0
0.02541912674409519,20.409517764803567,1.8383025962550161,157.9133699421932,0.43121720077860104,7.533126545686422,2.869987686643,Yes,Good,Low,Apartment,2nd,Double,Mechanical,Suburban,0
0.10789142699330445,21.53175655896123,1.1625674978218672,1995.4953486991037,1.2183601675118674,5.534644925680846,0.332228891625896,Yes,Excellent,Low,Office,4th,Triple,Natural,Urban,0
0.03142918568673425,16.768226425179055,4.148876625318019,93.98567450301002,1.32131060873293,5.253054480530678,1.4587954830189196,No,Excellent,Low,House,4th,Double,Mechanical,Urban,0
0.6364104112637804,20.599295375674696,1.4587872599245757,215.98898634105356,0.6354587576886277,6.919634546031118,2.0442637488465856,No,Excellent,High,Office,2nd,Triple,Natural,Urban,0
0.3143559810763267,21.864869741909335,2.4348569156572233,651.3210103257426,0.6168160513343156,-2.9782120362208007,1.1606590048956387,No,Fair,Low,Office,3rd,Triple,Natural,Rural,0
0.5085706911647028,19.16979942207326,1.2549567633223855,171.81764575352025,1.0476690193329488,2.9730379923051213,1.503933204057093,Yes,Fair,Medium,Apartment,1st,Single,Mechanical,Rural,0
0.907566473926093,21.401401224241166,1.0542163426701332,525.2209786142416,0.21265146828470033,3.9159519268866374,3.1288257274894926,Yes,Excellent,Low,Apartment,4th,Triple,Natural,Rural,0
0.24929222914887494,25.629308888945104,1.7506495424562787,513.4106841532055,1.2096263438058459,-0.0006803165128008715,3.1975056398850272,Yes,Poor,Medium,,4th,Triple,Natural,Rural,0
0.41038292303562973,19.791314414026218,1.0039025507282318,334.5966344510426,0.12431910375988077,4.323976347219828,2.0366799560194577,Yes,Poor,Medium,Apartment,Ground,Double,Natural,Rural,0
0.7555511385430487,20.78661410001065,1.3805163714352042,927.4144366079933,0.35492659855356845,8.15847150217003,4.127403120829811,No,Poor,Medium,Office,4th,Single,Natural,Rural,0
0.22879816549162246,18.523885832677216,1.1130378551525886,321.063591330174,1.0598285705421817,-0.10884543882953235,0.6259469299070429,No,Excellent,Medium,Office,Ground,Double,Natural,Rural,0
0.07697990982879299,20.3625023252041,1.6381901090047708,508.5385728787815,0.2204411176495964,1.7278784981434718,1.3364405119274443,Yes,Fair,Medium,House,2nd,Double,Natural,Suburban,0
0.289751452913768,20.92054324996461,6.970693321941323,1269.6186737641622,2.3358210007620803,-2.1029264792697226,1.3769218057086992,No,Good,High,Office,3rd,Double,Natural,Rural,0
0.16122128725400442,20.389684680540277,1.3664095671324514,889.5237525644259,1.6021610848777985,-6.934945049053962,3.865057704154777,No,Poor,Medium,House,Ground,Double,Natural,Urban,0
0.9296976523425731,17.960609360582286,2.340811762729514,885.3803182337736,0.9895112374608397,5.8946609026025545,2.3686889331020207,Yes,Excellent,Medium,House,Ground,Single,Mechanical,Suburban,0
0.808120379564417,20.4127235426509,1.4253522941474615,127.84523077844021,1.4297460200633585,1.8713310258037623,4.621459805113882,Yes,Excellent,Medium,Office,1st,Triple,Natural,Rural,0
0.6334037565104235,22.924391877435273,1.408366935430906,681.8383290080864,1.684104524016983,2.237897085763939,0.35307809164987486,No,Good,High,Apartment,2nd,Single,Natural,Rural,0
0.8714605901877177,,3.791130111678192,167.5867636393734,0.44853551013100657,-2.9338680908676347,2.081685991925341,No,Fair,Low,Office,Ground,,Mechanical,Urban,0
0.8036720768991145,21.923974378143683,3.014645783693176,112.00964909543409,1.5303769470130744,1.072482354819046,1.6826508849431598,Yes,Fair,Medium,Office,Ground,Triple,Mechanical,Urban,0
0.18657005888603584,19.525976059974745,2.1606814247340145,375.51321126522254,0.36072948055403364,7.482968945910617,0.08277335034979243,No,Excellent,High,,2nd,Double,Mechanical,Urban,0
0.8925589984899778,21.499800478847423,1.192044782793268,163.3189134188384,0.6576404152996866,2.0041066838973003,0.8307416659282444,Yes,Good,High,Apartment,4th,Triple,Natural,Suburban,1
0.5393422419156507,20.558535676433053,1.4825123437313399,889.4628301141084,0.8739630163835911,2.1459187902770642,0.6323260430650679,No,Fair,High,House,3rd,Single,Natural,Suburban,0
0.8074401551640625,18.098178540625536,1.1351163629827168,910.993224403815,1.1612525221384749,3.037641389317113,2.3492022627573164,Yes,Good,Low,Office,2nd,Triple,Natural,Suburban,0
0.8960912999234932,20.63704200959775,1.341003998665211,60.18202764078334,0.09784246173434234,-4.18191064203228,3.7377465336522953,No,Good,High,Apartment,1st,Single,Mechanical,Suburban,0
0.3180034749718639,18.01660667311938,1.3924026198055568,176.2136995400273,0.4901981221145467,5.124602320511785,1.239074110313983,No,Excellent,Medium,Apartment,1st,Single,Natural,Urban,0
0.11005192452767676,18.734239450230415,2.437140648672324,93.71078913019747,0.9581037608590576,-4.275990574579153,0.6063191018780364,Yes,Good,Medium,House,3rd,Single,Mechanical,Urban,0
0.22793516254194168,20.37865661458475,3.101291322111561,254.00926009149123,0.580410699808,-2.698077906395132,0.49512074774002324,Yes,Good,Medium,Office,1st,Triple,Natural,Urban,0
0.4271077886262563,20.59448854676025,1.3070165384179626,635.9854399189204,1.30557106557397,-3.2460738450358235,4.786055837274065,No,Good,Low,Apartment,2nd,Double,Natural,Urban,0
0.8180147659224931,17.62153506984574,1.0089715267937374,316.62303487296373,1.0360462665835561,1.1238751668472724,0.9247888974612856,No,Poor,High,House,4th,Single,Mechanical,Urban,0
0.8607305832563434,22.107971542365753,2.689706410495171,223.68543555433249,0.41474361243753555,0.2377364823107122,0.023177011522300558,No,Good,Medium,House,1st,Double,Natural,Rural,0
0.006952130531190703,21.144012556600945,1.1004827781860096,1480.561263278952,0.29194178453657543,1.9938748084587274,1.0178536984375004,Yes,Good,Medium,House,2nd,Single,Mechanical,Urban,0
0.5107473025775657,18.590543128778233,1.6262462316397193,40.25132116913295,0.994445541006634,-2.5262807988822162,0.3411799462708146,Yes,Excellent,Medium,House,1st,Triple,Mechanical,Urban,0
0.417411003148779,16.92483040710165,1.0127242544599406,1389.7399100133646,0.710340498094056,7.027476601531892,1.7446469185690727,Yes,Fair,Low,Office,Ground,Single,Natural,Rural,0
0.22210781047073025,19.710190841837136,1.2904638279740308,234.09141625995846,0.32476055818035987,6.170137843631654,1.6146404583588136,Yes,Fair,Medium,Office,Ground,Triple,Mechanical,Suburban,0
0.1198653673336828,19.10811257227768,8.439585528476801,373.1166069237643,0.5384231774944628,1.130932435541398,1.2303187155066233,No,Good,High,Apartment,4th,Triple,Mechanical,Urban,0
0.33761517140362796,,1.0544989659550228,238.08712123051956,0.5070309000487991,-0.39183358293968995,0.4051248001957258,Yes,Excellent,High,Apartment,Ground,Triple,Natural,Rural,0
0.9429097039125192,19.27376667768887,1.3172648703183008,1887.2728047597384,0.23570995068795922,-0.8967874667259967,1.5721344812908153,Yes,Excellent,Low,Apartment,Ground,Triple,Mechanical,Rural,0
0.32320293202075523,15.98508627850998,1.2013799335906776,117.80391479196832,0.8557757740360413,0.4492750249466033,1.3779144227859352,No,Good,Low,Apartment,1st,Double,Mechanical,Rural,0
0.5187906217433661,19.223306123397684,3.2459342599321217,408.1914766061026,1.2766278567825708,-5.001226143755883,1.5048780625340765,No,Good,Low,Apartment,1st,Triple,Natural,Rural,0
0.7030189588951778,19.388761777863373,2.7664883927884345,683.6449144182849,0.9020720727267848,-2.7980365610592033,1.1143893204358848,No,Fair,High,House,3rd,Single,Natural,Suburban,0
0.363629602379294,21.267322049548117,1.1453459565951456,80.55959588825013,1.4524043774129893,6.300601959924832,2.7303311971747695,Yes,Fair,Low,Office,4th,Double,Mechanical,Suburban,0
0.9717820827209607,18.6036006507779,1.0432457409372,160.79042831257465,0.2650700480917267,3.5090624303793434,3.259967844759947,No,Fair,Low,House,Ground,Double,Natural,Suburban,0
0.9624472949421112,23.35734934674513,1.6376691467546471,347.86743263766516,0.6890815694272775,10.171372429882654,0.49390395981771473,Yes,Good,High,Office,3rd,Double,Mechanical,Urban,1
0.25178229582536416,16.176718898696485,1.2275426019517266,166.22378207839256,0.9596637562457087,0.5040242491533928,2.5953900682031166,No,Fair,Medium,House,1st,Double,Natural,Rural,0
0.49724850589238545,22.62233499560525,1.74630040532338,178.4678064231706,1.0829794198485037,0.1924338644656629,3.393690575832494,Yes,Excellent,Low,House,3rd,Single,Mechanical,Urban,0
0.30087830981676966,19.55136205824379,1.0164574126589614,284.3305122204269,1.1229765708262398,-0.03949462271824089,6.4230954565692215,No,Poor,Medium,Apartment,Ground,Triple,Natural,Rural,0
0.2848404943774676,21.71916974468711,1.074213153736271,772.460852912315,1.1945011051847065,0.4041775839091568,1.8497384435349606,Yes,Poor,Medium,Office,3rd,Single,Natural,Rural,0
0.036886947354532795,20.159602968117465,1.7856352343079844,286.36929613926856,1.0356282953652491,-1.2997700657329898,1.1313802424685728,Yes,Poor,Medium,Office,2nd,Triple,Mechanical,Suburban,0
0.6095643339798968,22.279111072050938,1.1267798082034417,1186.1003575353293,0.21395830853700873,3.3549410734359997,2.918564518009143,No,Excellent,Medium,Office,4th,Double,Mechanical,Suburban,0
0.5026790232288615,19.225276070894378,2.649880033426836,148.74630701693542,1.121983208547364,2.1455203357420567,1.1494100158803409,Yes,Poor,Low,Apartment,Ground,Double,Mechanical,Urban,0
0.05147875124998935,17.802759149644377,1.0306490354288902,115.36231483582046,1.1851410648757261,-0.5495725091913624,3.526086763630822,Yes,Good,Low,Apartment,2nd,Double,Mechanical,Rural,0
0.27864646423661144,22.841008574542126,1.1290119506659173,2769.2876657228935,2.9368190566858594,8.255744565094512,1.491934340658868,Yes,Good,Low,Apartment,3rd,Double,Mechanical,Rural,0
0.9082658859666537,19.773038708235717,26.354587794490552,208.9389015896633,1.117978374128353,11.482914612431536,0.8525595696465659,No,Poor,High,Apartment,Ground,Triple,Natural,Urban,0
